level,series,method,lead_months,n,correlation,rmse,mae,r2,slope,variance_ratio
AM-IMF,IMF3_AMIMF2,Strength component NN,6,129,0.996921633404297,0.08005753621658483,0.06463112733322711,0.9883801488415563,0.9403645338209095,0.8897550090428289
AM-IMF,IMF3_AMIMF2,Strength component NN,9,129,0.9931198532504043,0.1183943829423959,0.09804657471548178,0.9752559562851002,0.92783271528331,0.8728428034512207
AM-IMF,IMF3_AMIMF2,Strength component NN,12,129,0.9893725499150853,0.1496483432363577,0.12789953875421226,0.9612958600000353,0.881157901370558,0.793209243236674
AM-IMF,IMF3_AMIMF3,Strength component NN,1,129,0.9990302301963323,0.035248491102181416,0.02680781739731256,0.9956365775872049,0.9944040274026154,0.9907600563214073
AM-IMF,IMF3_AMIMF3,Strength component NN,3,129,0.997408699708343,0.04356086143631977,0.03499579791706905,0.9931257091106399,0.9913524554584777,0.9878929117843426
AM-IMF,IMF3_AMIMF3,Strength component NN,6,129,0.995907833429994,0.054158943311048265,0.04017999761936477,0.9888653499015232,0.9449552443769392,0.900293640793803
AM-IMF,IMF3_AMIMF3,Strength component NN,9,129,0.9946979072171092,0.06087911758191859,0.0482297441325279,0.9852680849559516,0.9304340248754194,0.8749611277356172
AM-IMF,IMF3_AMIMF3,Strength component NN,12,129,0.9916503612234878,0.06794231491752521,0.056294167652776325,0.9808199924214737,0.9546287929512531,0.9267271988950249
AM-IMF,IMF3_AMIMF4,Strength component NN,1,129,0.9996654082397776,0.008374214017250806,0.007703916375358228,0.99511573311869,0.9655151798256469,0.9328437016726738
AM-IMF,IMF3_AMIMF4,Strength component NN,3,129,0.999216908575582,0.010294422284804622,0.009186726635387535,0.9919577973877838,0.9695481308268695,0.941497557960778
AM-IMF,IMF3_AMIMF4,Strength component NN,6,129,0.9982246521135676,0.013286455648127353,0.011623630055374506,0.9846511383768822,0.960818824672968,0.9264594694973673
AM-IMF,IMF3_AMIMF4,Strength component NN,9,129,0.9963177225802999,0.01849567708476405,0.016008814231521146,0.9656243973599957,0.9406481103663732,0.8913713343571918
AM-IMF,IMF3_AMIMF4,Strength component NN,12,129,0.9979168848427906,0.031039532097215407,0.029046259223838043,0.8872150803329812,0.8967551048223816,0.8075305722017921
AM-IMF,IMF3_AMIMF5,Strength component NN,1,129,0.9999997560769934,0.01860150213544673,0.018391556294625747,0.20667318474297292,0.8665595984565305,0.7509259040133126
AM-IMF,IMF3_AMIMF5,Strength component NN,3,129,0.9999982723375714,0.0011927412016703662,0.0010109489927166819,0.9967379038071965,0.9458752086290046,0.8946830017167056
AM-IMF,IMF3_AMIMF5,Strength component NN,6,129,0.9999779915177381,0.0113206743275693,0.011117570247383555,0.7059398514357695,0.8979151462465682,0.8062870997791217
AM-IMF,IMF3_AMIMF5,Strength component NN,9,129,0.9999895224529315,0.010980125065572815,0.010865095271087265,0.7230179868985818,0.9241374083472653,0.8540478460660588
AM-IMF,IMF3_AMIMF5,Strength component NN,12,129,0.9999986026286287,0.0028133891505694735,0.002765456775470021,0.9817820016091229,0.9752447481272664,0.951104976841682
AM-IMF,IMF4_AMIMF1,Strength component NN,1,129,0.9973805760520552,0.03153316434954204,0.025839507371055375,0.9944935305231357,1.0104524579828158,1.026384198126367
AM-IMF,IMF4_AMIMF1,Strength component NN,3,129,0.9943018948578058,0.053084523609939774,0.039255528849234236,0.9838780039213959,1.046152480253286,1.1070148428742639
AM-IMF,IMF4_AMIMF1,Strength component NN,6,129,0.9641704643916749,0.10798158335161118,0.07469440755818103,0.9291945788397855,0.9456123932026889,0.9618750590197435
AM-IMF,IMF4_AMIMF1,Strength component NN,9,129,0.9224326542603862,0.1519807377485622,0.10883445323638971,0.8502209273899317,0.8730519204817032,0.8957994814585674
